Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Изделие;Заказ-Партия;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
722;921999;1;2020-02-15;11291;Уголок 110х110х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2200.8;0.0;2200.8;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;2200.8;0.0;0.0;0.0
723;921999;1;2020-02-15;12037;Уголок 125х125х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3265.13777778;0.0;3265.13777778;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;3265.13777778;0.0;0.0;0.0
724;921999;1;2020-02-15;12038;Уголок 140х140х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2443.07555556;0.0;2443.07555556;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;2443.07555556;0.0;0.0;0.0
725;921999;1;2020-02-15;12146;Уголок 63х63х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;3679.2344086;0.0;3679.2344086;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;0.0;0.0;0.0;3679.2344086
726;921999;1;2020-02-15;15136;Уголок 80х80х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1109.11304348;0.0;1109.11304348;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;1109.11304348;0.0;0.0;0.0
727;921999;1;2020-02-15;15165;Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;2267.4;0.0;2267.4;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;2267.4;0.0;0.0;0.0
728;921999;1;2020-02-15;00-00000512;Уголок 90х90х7 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014;1922.0;0.0;1922.0;0.0;0.0;" ""ЛУКОЙЛ-Западная Сибирь""ООО";19С4695 от 24.01.2020, Спецификация №3 от 24.01.2020;Анкерно-угловая опора 1У35-2т+5 Проект: 3.407.2-170;921999-1;0.0;1922.0;0.0;0.0;0.0
2630;2151;3;2020-02-16;11267;Лист 16 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1191.98117647;0.0;1191.98117647;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;Балка Б35-2-24 Проект: 3.407.9-146;2151-3;0.0;0.0;0.0;0.0;1191.98117647
2631;2151;3;2020-02-16;11269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1064.24470588;0.0;1064.24470588;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;Балка Б35-2-24 Проект: 3.407.9-146;2151-3;0.0;0.0;0.0;0.0;1064.24470588
2632;2151;3;2020-02-16;11280;Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;308.75844156;0.0;308.75844156;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;Балка Б35-2-24 Проект: 3.407.9-146;2151-3;0.0;0.0;0.0;0.0;308.75844156
2633;2151;3;2020-02-16;796;Лист 12 ГОСТ 19903-2015 09Г2С-12 ГОСТ 19281-2014;2596.55172414;0.0;2596.55172414;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;Балка Б35-2-24 Проект: 3.407.9-146;2151-3;0.0;2596.55172414;0.0;0.0;0.0
2634;2151;3;2020-02-16;15524;Швеллер 24 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;5107.2;0.0;5107.2;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;Балка Б35-2-24 Проект: 3.407.9-146;2151-3;0.0;0.0;0.0;0.0;5107.2
2681;2177;3;2020-02-16;4440;Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75;0.8;0.0;0.8;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";2177-3;0.0;0.0;0.0;0.0;0.8
2682;2177;3;2020-02-16;11269;Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014;1232.95764706;0.0;1232.95764706;0.0;0.0;ЭнергоПроект-Инжиниринг ООО;04/01-2020 от 31.01.2020, Спецификация №1 от 31.01.2020;"Опора промежуточная 2ПГ35/110-4,110ТМ Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.002 ; Подставка П7.5 П";2177-3;0.0;0.0;0.0;0.0;1232.95764706
